TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPct,PaymentType
950,5/4/2025,1051,2034,402,2,217.87,27,Card
951,5/4/2025,1174,2032,402,0,4728,40,EBT
952,5/4/2025,1176,2037,402,0,720.28,14,Gift Card
953,5/4/2025,1091,2057,401,1,786.56,18,Cash
954,5/4/2025,1190,2082,404,1,239.94,0,Card
955,5/4/2025,1130,2089,403,0,413.52,33,EBT
956,5/4/2025,1097,2049,404,2,0,14,Gift Card
957,5/4/2025,1141,2006,401,2,0,1,Cash
958,5/4/2025,1051,2079,404,1,1710.97,17,Card
959,5/4/2025,1162,2090,403,1,257.9,24,EBT
960,5/4/2025,1198,2092,402,2,771.54,29,Gift Card
961,5/4/2025,1114,2022,401,1,3020.31,11,Cash
962,5/4/2025,1044,2094,401,3,493.35,23,Card
963,5/4/2025,1010,2054,403,2,720.41,10,EBT
964,5/4/2025,1033,2020,403,0,751.66,1,Gift Card
965,5/4/2025,1084,2059,402,0,0,11,Cash
966,5/4/2025,1039,2041,401,2,0,6,Card
967,5/4/2025,1125,2073,403,0,1997.72,20,EBT
968,5/4/2025,1005,2090,403,1,193.43,28,Gift Card
969,5/4/2025,1047,2066,401,1,464.45,1,Cash
970,5/4/2025,1106,2069,404,0,464.78,28,Card
971,5/4/2025,1089,2028,402,2,0,10,EBT
972,5/4/2025,1084,2046,403,1,0,22,Gift Card
973,5/4/2025,1192,2079,404,0,950.54,18,Cash
974,5/4/2025,1029,2085,403,3,726.45,26,Card
975,5/4/2025,1061,2082,402,0,533.2,29,EBT
976,5/4/2025,1174,2041,404,0,804.21,21,Gift Card
977,5/4/2025,1098,2032,403,0,0,1,Cash
978,5/4/2025,1132,2098,403,3,3631.44,0,Card
979,5/4/2025,1124,2005,403,1,1157.71,11,EBT
980,5/4/2025,1082,2065,401,0,1411.02,35,Gift Card
981,5/4/2025,1042,2098,401,0,4539.3,39,Cash
982,5/4/2025,1053,2085,402,3,726.45,6,Card
983,5/4/2025,1026,2026,404,0,423.12,33,EBT
984,5/4/2025,1191,2087,402,0,477.96,40,Gift Card
985,5/4/2025,1117,2091,403,0,1811.58,38,Cash
986,5/4/2025,1022,2009,401,1,119.36,27,Card
987,5/4/2025,1064,2071,401,1,1107.29,7,EBT
988,5/4/2025,1066,2052,404,3,5118.82,32,Gift Card
989,5/4/2025,1161,2051,404,2,375.42,6,Cash
990,5/4/2025,1004,2049,401,0,939.84,33,Card
991,5/4/2025,1164,2092,401,0,2893.26,33,EBT
992,5/4/2025,1179,2009,403,0,66.31,29,Gift Card
993,5/4/2025,1074,2087,403,0,477.96,0,Cash
994,5/4/2025,1072,2097,404,3,842.1,2,Card
995,5/4/2025,1101,2084,401,3,1127.4,37,EBT
996,5/4/2025,1040,2068,402,1,2952.86,9,Gift Card
997,5/4/2025,1191,2050,403,1,504.31,11,Cash
998,5/4/2025,1076,2086,403,0,2682.3,10,Card
999,5/4/2025,1141,2071,402,0,1230.32,33,EBT
1000,5/4/2025,1010,2000,404,0,3877.24,7,Gift Card
1001,5/4/2025,1078,2026,403,1,761.62,9,Cash
1002,5/4/2025,1105,2082,402,1,239.94,32,Card
1003,5/4/2025,1047,2028,403,1,1148.29,33,EBT
1004,5/4/2025,1029,2023,401,3,2818.62,23,Gift Card
1005,5/4/2025,1165,2070,401,2,54.69,23,Cash
1006,5/4/2025,1171,2008,403,0,133.18,34,Card
1007,5/4/2025,1050,2092,404,2,771.54,16,EBT
1008,5/4/2025,1091,2016,402,0,1292.08,4,Gift Card
1009,5/4/2025,1072,2079,401,1,855.49,21,Cash
1010,5/4/2025,1081,2062,404,2,495.49,24,Card
1011,5/4/2025,1157,2084,403,1,253.67,3,EBT
1012,5/4/2025,1144,2072,403,2,672.48,39,Gift Card
1013,5/4/2025,1109,2021,401,2,668.33,6,Cash
1014,5/4/2025,1063,2028,404,2,510.35,30,Card
1015,5/4/2025,1092,2017,403,3,1854.8,4,EBT
1016,5/4/2025,1118,2057,403,2,699.17,37,Gift Card
1017,5/4/2025,1124,2070,401,1,30.76,14,Cash
1018,5/4/2025,1165,2077,401,2,449.46,31,Card
1019,5/4/2025,1035,2068,402,2,1968.58,4,EBT
1020,5/4/2025,1187,2080,401,0,0,22,Gift Card
1021,5/4/2025,1004,2064,401,3,882.12,17,Cash
1022,5/4/2025,1196,2075,402,0,2341.92,21,Card
1023,5/4/2025,1141,2033,404,1,0,13,EBT
1024,5/4/2025,1093,2050,402,2,448.27,8,Gift Card
1025,5/4/2025,1034,2059,401,3,1536.15,28,Cash
1026,5/4/2025,1093,2064,401,1,793.91,5,Card
1027,5/4/2025,1157,2087,402,1,286.78,20,EBT
1028,5/4/2025,1114,2020,402,1,676.49,18,Gift Card
1029,5/4/2025,1188,2093,404,2,1814.26,22,Cash
1030,5/4/2025,1010,2028,404,1,1148.29,15,Card
1031,5/4/2025,1016,2033,403,1,2257.88,25,EBT
1032,5/4/2025,1010,2085,402,2,387.44,4,Gift Card
1033,5/4/2025,1099,2060,404,0,0,16,Cash
1034,5/4/2025,1010,2083,403,0,768.16,27,Card
1035,5/4/2025,1180,2066,403,2,1238.54,7,EBT
1036,5/4/2025,1148,2069,402,3,697.17,7,Gift Card
1037,5/4/2025,1167,2048,403,0,1072.89,37,Cash
1038,5/4/2025,1132,2032,404,1,851.04,7,Card
1039,5/4/2025,1132,2051,403,2,187.71,35,EBT
1040,5/4/2025,1124,2061,401,1,0,34,Gift Card
1041,5/4/2025,1112,2021,402,0,835.41,24,Cash
1042,5/4/2025,1131,2082,403,1,239.94,33,Card
1043,5/4/2025,1038,2023,402,2,0,20,EBT
1044,5/4/2025,1154,2091,401,1,3260.84,22,Gift Card
1045,5/4/2025,1106,2042,401,3,1173.27,19,Cash
1046,5/4/2025,1172,2061,404,1,719.71,21,Card
1047,5/4/2025,1151,2020,404,0,1127.49,18,EBT
1048,5/4/2025,1062,2005,402,1,385.9,4,Gift Card
1049,5/4/2025,1034,2080,401,1,2996.14,30,Cash
1050,5/4/2025,1014,2021,403,1,1503.74,32,Card
1051,5/4/2025,1132,2051,401,2,281.57,15,EBT
1052,5/4/2025,1021,2027,404,3,775.83,15,Gift Card
1053,5/4/2025,1123,2021,402,3,0,39,Cash
1054,5/4/2025,1153,2018,402,2,867.62,16,Card
1055,5/4/2025,1042,2092,403,3,1446.63,37,EBT
1056,5/4/2025,1152,2075,401,1,2107.73,26,Gift Card
1057,5/4/2025,1096,2049,402,0,939.84,34,Cash
1058,5/4/2025,1004,2025,404,1,0,30,Card
1059,5/4/2025,1155,2012,402,3,623.19,11,EBT
1060,5/4/2025,1157,2076,401,0,2418.21,6,Gift Card
1061,5/4/2025,1023,2061,402,0,199.92,33,Cash
1062,5/4/2025,1198,2086,404,3,894.1,0,Card
1063,5/4/2025,1094,2005,404,1,771.8,25,EBT
1064,5/4/2025,1123,2098,404,2,3631.44,1,Gift Card
1065,5/4/2025,1150,2094,401,3,2466.75,39,Cash
1066,5/4/2025,1034,2032,404,1,1702.08,24,Card
1067,5/4/2025,1021,2036,404,2,348.77,34,EBT
1068,5/4/2025,1048,2000,401,0,4846.55,34,Gift Card
1069,5/4/2025,1133,2000,404,1,872.38,22,Cash
1070,5/4/2025,1176,2040,404,2,55.26,29,Card
1071,5/4/2025,1027,2019,404,2,747.14,20,EBT
1072,5/4/2025,1066,2068,404,2,1968.58,36,Gift Card
1073,5/4/2025,1156,2035,404,1,0,26,Cash
1074,5/4/2025,1105,2070,404,1,0,15,Card
1075,5/4/2025,1094,2071,404,2,984.26,7,EBT
1076,5/4/2025,1078,2073,403,3,499.43,4,Gift Card
1077,5/4/2025,1188,2017,401,1,417.33,6,Cash
1078,5/4/2025,1114,2089,402,0,827.04,17,Card
1079,5/4/2025,1054,2065,404,2,376.27,35,EBT
1080,5/4/2025,1140,2078,401,1,255.62,40,Gift Card
1081,5/4/2025,1099,2081,401,0,1492.44,35,Cash
1082,5/4/2025,1037,2060,404,0,1225.14,28,Card
1083,5/4/2025,1016,2033,402,2,2007,29,EBT
1084,5/4/2025,1020,2077,401,3,561.83,37,Gift Card
1085,5/4/2025,1102,2078,403,0,142.01,6,Cash
1086,5/4/2025,1198,2022,404,3,671.18,36,Card
1087,5/4/2025,1002,2025,403,1,503.32,5,EBT
1088,5/4/2025,1008,2076,402,1,1450.93,11,Gift Card
1089,5/4/2025,1172,2004,403,1,834.52,6,Cash
1090,5/4/2025,1167,2000,402,0,969.31,3,Card
1091,5/4/2025,1070,2099,404,2,1551.17,10,EBT
1092,5/4/2025,1171,2050,404,1,168.1,8,Gift Card
1093,5/4/2025,1132,2001,401,0,2061.75,4,Cash
1094,5/4/2025,1140,2036,403,2,348.77,19,Card
1095,5/4/2025,1070,2028,402,3,2551.76,33,EBT
1096,5/4/2025,1103,2073,401,2,0,39,Gift Card
1097,5/4/2025,1044,2052,401,0,2193.78,6,Cash
1098,5/4/2025,1128,2037,403,0,0,13,Card
1099,5/4/2025,1131,2032,403,3,4728,38,EBT
1100,5/4/2025,1096,2072,404,1,378.27,23,Gift Card
1101,5/4/2025,1193,2043,404,3,2620.35,9,Cash
1102,5/4/2025,1150,2003,404,0,1155.54,7,Card
1103,5/4/2025,1066,2008,404,1,59.93,21,EBT
1104,5/4/2025,1173,2089,402,2,0,37,Gift Card
1105,5/4/2025,1105,2045,401,2,499.42,12,Cash
1106,5/4/2025,1063,2036,401,3,653.94,12,Card
1107,5/4/2025,1172,2095,403,0,981.58,38,EBT
1108,5/4/2025,1141,2022,404,2,0,38,Gift Card
1109,5/4/2025,1090,2027,403,1,698.25,3,Cash
1110,5/4/2025,1191,2087,402,3,955.92,19,Card
1111,5/4/2025,1188,2025,402,1,251.66,16,EBT
1112,5/4/2025,1067,2026,402,1,380.81,26,Gift Card
1113,5/4/2025,1063,2079,403,1,1710.97,37,Cash
1114,5/4/2025,1199,2013,401,0,5612.16,12,Card
1115,5/4/2025,1173,2084,404,0,281.85,2,EBT
1116,5/4/2025,1195,2069,401,3,697.17,3,Gift Card
1117,5/4/2025,1095,2079,403,3,950.54,12,Cash
1118,5/4/2025,1147,2035,404,1,809.99,17,Card
1119,5/4/2025,1195,2065,403,3,1411.02,13,EBT
1120,5/4/2025,1056,2096,402,0,0,26,Gift Card
1121,5/4/2025,1134,2054,404,0,3602.04,38,Cash
1122,5/4/2025,1128,2044,404,1,373.64,25,Card
1123,5/4/2025,1117,2015,404,2,1619.93,29,EBT
1124,5/4/2025,1176,2001,401,1,371.12,5,Gift Card
1125,5/4/2025,1097,2074,401,2,527.6,15,Cash
1126,5/4/2025,1092,2078,403,1,383.43,12,Card
1127,5/4/2025,1140,2033,402,2,1338,33,EBT
1128,5/4/2025,1120,2078,403,2,227.22,7,Gift Card
1129,5/4/2025,1047,2063,404,1,0,33,Cash
1130,5/4/2025,1107,2089,403,2,330.82,7,Card
1131,5/4/2025,1102,2035,404,1,1619.98,19,EBT
1132,5/4/2025,1146,2016,402,0,0,33,Gift Card
1133,5/4/2025,1184,2034,402,3,680.85,5,Cash
1134,5/4/2025,1097,2025,402,1,1258.29,32,Card
1135,5/4/2025,1121,2001,402,3,0,35,EBT
1136,5/4/2025,1127,2017,403,3,0,29,Gift Card
1137,5/4/2025,1076,2032,401,3,6619.2,31,Cash
1138,5/4/2025,1025,2088,402,0,0,7,Card
1139,5/4/2025,1055,2032,404,0,945.6,1,EBT
1140,5/4/2025,1115,2095,403,2,0,6,Gift Card
1141,5/4/2025,1092,2046,403,2,80.23,39,Cash
1142,5/4/2025,1005,2052,401,2,1170.02,25,Card
1143,5/4/2025,1173,2077,402,1,1516.94,28,EBT
1144,5/4/2025,1199,2036,403,2,871.92,9,Gift Card
1145,5/4/2025,1172,2065,404,3,2822.04,29,Cash
1146,5/4/2025,1020,2048,403,3,1072.89,2,Card
1147,5/4/2025,1161,2018,402,2,1301.42,17,EBT
1148,5/4/2025,1107,2080,404,0,4993.56,22,Gift Card
1149,5/4/2025,1020,2020,403,1,1014.74,35,Cash
1150,5/4/2025,1080,2040,403,2,55.26,37,Card
1151,5/4/2025,1154,2082,404,2,639.84,0,EBT
1152,5/4/2025,1113,2099,403,3,646.32,26,Gift Card
1153,5/4/2025,1105,2021,402,0,835.41,25,Cash
1154,5/4/2025,1032,2093,402,2,2419.01,4,Card
1155,5/4/2025,1190,2089,401,1,0,10,EBT
1156,5/4/2025,1042,2050,401,0,1120.68,12,Gift Card
1157,5/4/2025,1016,2060,401,0,816.76,40,Cash
1158,5/4/2025,1197,2050,401,0,560.34,16,Card
1159,5/4/2025,1067,2079,402,0,1901.08,7,EBT
1160,5/4/2025,1167,2049,403,1,0,29,Gift Card
1161,5/4/2025,1063,2094,403,3,493.35,11,Cash
1162,5/4/2025,1160,2016,402,1,1162.87,22,Card
1163,5/4/2025,1007,2004,403,2,2225.4,27,EBT
1164,5/4/2025,1121,2059,403,3,2048.2,20,Gift Card
1165,5/4/2025,1034,2089,402,3,2481.12,36,Cash
1166,5/4/2025,1161,2095,404,2,392.63,29,Card
1167,5/4/2025,1088,2061,402,0,799.68,21,EBT
1168,5/4/2025,1113,2039,403,3,976.44,38,Gift Card
1169,5/4/2025,1066,2019,403,0,933.93,25,Cash
1170,5/4/2025,1000,2066,402,2,412.85,3,Card
1171,5/4/2025,1073,2060,401,3,0,3,EBT
1172,5/4/2025,1193,2061,403,0,199.92,18,Gift Card
1173,5/4/2025,1196,2055,403,1,194.18,40,Cash
1174,5/4/2025,1001,2070,403,1,61.52,23,Card
1175,5/4/2025,1105,2071,404,3,615.16,33,EBT
1176,5/4/2025,1063,2020,404,3,375.83,27,Gift Card
1177,5/4/2025,1056,2033,401,3,836.25,15,Cash
1178,5/4/2025,1160,2030,403,2,271.95,23,Card
1179,5/4/2025,1166,2095,403,3,1472.37,15,EBT
1180,5/4/2025,1048,2008,402,1,0,14,Gift Card
1181,5/4/2025,1074,2014,404,3,738.9,30,Cash
1182,5/4/2025,1069,2089,404,1,372.17,22,Card
1183,5/4/2025,1082,2002,402,0,1732,38,EBT
1184,5/4/2025,1136,2002,402,0,1732,3,Gift Card
1185,5/4/2025,1072,2034,402,3,0,6,Cash
1186,5/4/2025,1186,2001,402,0,824.7,7,Card
1187,5/4/2025,1038,2001,404,1,0,25,EBT
1188,5/4/2025,1087,2053,403,3,2440.6,30,Gift Card
1189,5/4/2025,1095,2059,401,2,1638.56,19,Cash
1190,5/4/2025,1020,2096,402,0,2688.72,16,Card
1191,5/4/2025,1068,2099,404,0,1938.96,24,EBT
1192,5/4/2025,1139,2060,402,1,1102.63,0,Gift Card
1193,5/4/2025,1064,2048,401,0,715.26,16,Cash
1194,5/4/2025,1196,2091,402,3,0,17,Card
1195,5/4/2025,1197,2056,402,0,1049.44,17,EBT
1196,5/4/2025,1050,2058,401,1,1800.22,4,Gift Card
1197,5/4/2025,1121,2049,403,2,751.87,4,Cash
1198,5/4/2025,1040,2080,401,0,1664.52,18,Card
1199,5/4/2025,1064,2061,403,1,179.93,6,EBT
1200,5/4/2025,1092,2006,402,0,198,11,Gift Card
1201,5/4/2025,1060,2081,404,2,1193.95,17,Cash
1202,5/4/2025,1003,2021,403,0,2506.23,34,Card
1203,5/4/2025,1101,2031,401,0,1130.6,8,EBT
1204,5/4/2025,1148,2088,404,1,0,14,Gift Card
1205,5/4/2025,1095,2098,401,1,2451.22,12,Cash
1206,5/4/2025,1040,2063,401,2,883.94,4,Card
1207,5/4/2025,1194,2080,401,0,1664.52,24,EBT
1208,5/4/2025,1091,2082,402,0,0,7,Gift Card
1209,5/4/2025,1032,2062,402,2,1981.95,31,Cash
1210,5/4/2025,1142,2082,403,3,799.8,40,Card
1211,5/4/2025,1187,2024,401,3,372.81,23,EBT
1212,5/4/2025,1091,2092,402,2,385.77,6,Gift Card
1213,5/4/2025,1010,2062,404,2,990.98,16,Cash
1214,5/4/2025,1138,2089,404,1,744.34,0,Card
1215,5/4/2025,1145,2023,403,2,1503.26,24,EBT
1216,5/4/2025,1187,2059,403,1,1843.38,22,Gift Card
1217,5/4/2025,1017,2067,402,3,0,20,Cash
1218,5/4/2025,1075,2033,403,3,836.25,9,Card
1219,5/4/2025,1000,2099,404,1,2326.75,13,EBT
1220,5/4/2025,1004,2079,403,1,0,18,Gift Card
1221,5/4/2025,1082,2092,401,3,0,17,Cash
1222,5/4/2025,1048,2067,404,1,785.56,6,Card
1223,5/4/2025,1156,2036,403,3,0,5,EBT
1224,5/4/2025,1164,2041,401,0,804.21,35,Gift Card
1225,5/4/2025,1133,2084,401,0,0,39,Cash
1226,5/4/2025,1033,2022,401,1,604.06,9,Card
1227,5/4/2025,1027,2062,402,0,1238.72,5,EBT
1228,5/4/2025,1008,2073,404,3,1498.29,4,Gift Card
1229,5/4/2025,1134,2079,403,0,950.54,24,Cash
1230,5/4/2025,1093,2028,401,0,1275.88,12,Card
1231,5/4/2025,1053,2083,404,0,2304.48,25,EBT
1232,5/4/2025,1119,2081,401,2,0,11,Gift Card
1233,5/4/2025,1142,2095,404,2,1177.9,28,Cash
1234,5/4/2025,1181,2007,403,0,583.39,38,Card
1235,5/4/2025,1187,2009,403,0,265.24,22,EBT
1236,5/4/2025,1055,2066,401,0,2580.3,14,Gift Card
1237,5/4/2025,1185,2029,404,1,12.16,9,Cash
1238,5/4/2025,1049,2067,402,1,261.86,3,Card
1239,5/4/2025,1142,2095,404,0,1963.16,2,EBT
1240,5/4/2025,1196,2081,403,3,746.22,12,Gift Card
1241,5/4/2025,1179,2085,404,0,242.15,7,Cash
1242,5/4/2025,1042,2023,404,2,2254.9,20,Card
1243,5/4/2025,1168,2020,404,2,601.33,34,EBT
1244,5/4/2025,1080,2070,403,2,0,8,Gift Card
1245,5/4/2025,1105,2097,404,2,673.68,0,Cash
1246,5/4/2025,1155,2030,402,3,509.91,1,Card
1247,5/4/2025,1196,2070,403,2,27.34,37,EBT
1248,5/4/2025,1115,2057,404,0,1747.92,19,Gift Card
1249,5/4/2025,1185,2004,403,0,2781.75,16,Cash
1250,5/4/2025,1132,2017,403,0,0,14,Card
1251,5/4/2025,1076,2028,402,2,1020.7,0,EBT
1252,5/4/2025,1005,2098,403,1,3268.3,16,Gift Card
1253,5/4/2025,1024,2004,404,2,1483.6,22,Cash
1254,5/4/2025,1039,2017,403,2,370.96,0,Card
1255,5/4/2025,1149,2031,402,2,904.48,15,EBT
1256,5/4/2025,1076,2011,404,1,737.53,21,Gift Card
1257,5/4/2025,1187,2009,403,3,198.93,22,Cash
1258,5/4/2025,1044,2062,401,2,495.49,26,Card
1259,5/4/2025,1009,2093,404,0,0,25,EBT
1260,5/4/2025,1199,2007,403,2,1400.14,19,Gift Card
1261,5/4/2025,1111,2053,401,1,3294.81,1,Cash
1262,5/4/2025,1191,2083,401,3,768.16,40,Card
1263,5/4/2025,1013,2039,401,2,1562.3,24,EBT
1264,5/4/2025,1138,2072,402,2,672.48,4,Gift Card
1265,5/4/2025,1128,2089,402,1,744.34,11,Cash
1266,5/4/2025,1012,2086,404,3,2682.3,19,Card
1267,5/4/2025,1192,2076,401,1,1450.93,32,EBT
1268,5/4/2025,1110,2037,404,1,324.13,4,Gift Card
1269,5/4/2025,1033,2043,401,3,4367.25,16,Cash
1270,5/4/2025,1146,2095,401,3,1963.16,36,Card
1271,5/4/2025,1067,2010,404,3,0,3,EBT
1272,5/4/2025,1198,2089,402,1,744.34,30,Gift Card
1273,5/4/2025,1123,2071,402,3,1845.48,39,Cash
1274,5/4/2025,1101,2083,402,1,2074.03,32,Card
1275,5/4/2025,1062,2009,403,3,66.31,2,EBT
1276,5/4/2025,1082,2087,401,0,318.64,39,Gift Card
1277,5/4/2025,1171,2052,404,2,0,38,Cash
1278,5/4/2025,1089,2024,403,2,298.25,19,Card
1279,5/4/2025,1152,2083,401,2,1843.58,21,EBT
1280,5/4/2025,1043,2044,404,1,373.64,2,Gift Card
1281,5/4/2025,1112,2005,402,1,0,10,Cash
1282,5/4/2025,1175,2047,402,0,1004.94,4,Card
1283,5/4/2025,1028,2094,401,1,888.03,10,EBT
1284,5/4/2025,1158,2018,403,0,2169.04,10,Gift Card
1285,5/4/2025,1087,2088,401,2,567.48,9,Cash
1286,5/4/2025,1115,2060,401,2,980.11,22,Card
1287,5/4/2025,1053,2094,402,1,888.03,16,EBT
1288,5/4/2025,1139,2066,403,3,2580.3,22,Gift Card
1289,5/4/2025,1159,2093,402,0,0,17,Cash
1290,5/4/2025,1096,2074,401,2,1055.2,25,Card
1291,5/4/2025,1043,2007,403,1,525.05,22,EBT
1292,5/4/2025,1178,2079,403,0,950.54,33,Gift Card
1293,5/4/2025,1119,2083,401,0,768.16,29,Cash
1294,5/4/2025,1099,2084,403,2,0,8,Card
1295,5/4/2025,1027,2002,403,3,866,16,EBT
1296,5/4/2025,1059,2048,401,2,572.21,33,Gift Card
1297,5/4/2025,1124,2076,401,1,2176.39,25,Cash
1298,5/4/2025,1050,2064,404,0,1470.2,4,Card
1299,5/4/2025,1010,2031,403,2,1356.72,20,EBT
1300,5/4/2025,1125,2050,402,0,373.56,37,Gift Card
1301,5/4/2025,1088,2087,403,2,509.82,23,Cash
1302,5/4/2025,1160,2038,402,2,2223.62,39,Card
1303,5/4/2025,1015,2080,403,3,2496.78,16,EBT
1304,5/4/2025,1007,2071,403,1,553.64,24,Gift Card
1305,5/4/2025,1038,2043,404,1,786.1,27,Cash
1306,5/4/2025,1022,2093,404,1,2721.38,25,Card
1307,5/4/2025,1106,2030,402,3,1019.82,31,EBT
1308,5/4/2025,1079,2077,403,3,561.83,26,Gift Card
1309,5/4/2025,1138,2016,402,1,872.15,24,Cash
1310,5/4/2025,1148,2069,402,1,418.3,9,Card
1311,5/4/2025,1079,2088,402,3,709.35,33,EBT
1312,5/4/2025,1197,2018,402,2,867.62,39,Gift Card
1313,5/4/2025,1017,2071,401,1,553.64,13,Cash
1314,5/4/2025,1081,2018,401,2,867.62,23,Card
1315,5/4/2025,1105,2052,403,3,731.26,23,EBT
1316,5/4/2025,1190,2081,403,1,0,2,Gift Card
1317,5/4/2025,1199,2024,401,1,223.69,6,Cash
1318,5/4/2025,1047,2003,403,1,346.66,4,Card
1319,5/4/2025,1152,2029,402,0,27.02,15,EBT
1320,5/4/2025,1091,2010,404,1,210.17,0,Gift Card
1321,5/4/2025,1128,2077,404,2,0,33,Cash
1322,5/4/2025,1047,2049,404,3,0,17,Card
1323,5/4/2025,1035,2020,402,1,676.49,2,EBT
1324,5/4/2025,1008,2052,401,2,585.01,2,Gift Card
1325,5/4/2025,1105,2028,402,1,1148.29,24,Cash
1326,5/4/2025,1016,2022,404,3,2684.72,29,Card
1327,5/4/2025,1176,2041,404,1,1447.58,1,EBT
1328,5/4/2025,1109,2051,401,3,469.28,17,Gift Card
1329,5/4/2025,1184,2040,404,0,103.62,32,Cash
1330,5/4/2025,1133,2013,404,3,3741.44,38,Card
1331,5/4/2025,1010,2031,404,0,1130.6,3,EBT
1332,5/4/2025,1142,2049,401,1,0,3,Gift Card
1333,5/4/2025,1074,2056,404,2,839.55,23,Cash
1334,5/4/2025,1198,2036,404,1,392.36,18,Card
1335,5/4/2025,1108,2037,401,1,648.25,11,EBT
1336,5/4/2025,1118,2082,404,0,799.8,6,Gift Card
1337,5/4/2025,1184,2064,401,1,264.64,9,Cash
1338,5/4/2025,1199,2074,402,3,1978.5,22,Card
1339,5/4/2025,1105,2041,404,0,0,34,EBT
1340,5/4/2025,1045,2058,402,3,0,33,Gift Card
1341,5/4/2025,1023,2032,403,1,1702.08,36,Cash
1342,5/4/2025,1183,2093,401,0,2267.82,9,Card
1343,5/4/2025,1029,2090,404,2,57.31,15,EBT
1344,5/4/2025,1021,2067,404,1,261.86,9,Gift Card
1345,5/4/2025,1096,2070,404,0,136.72,7,Cash
1346,5/4/2025,1196,2021,403,1,751.87,19,Card
1347,5/4/2025,1041,2018,402,0,1084.52,36,EBT
1348,5/4/2025,1107,2039,403,3,0,9,Gift Card
1349,5/4/2025,1073,2080,402,0,3329.04,6,Cash
1350,5/4/2025,1033,2025,401,2,671.09,22,Card
1351,5/4/2025,1003,2058,404,3,2000.25,13,EBT
1352,5/4/2025,1139,2000,404,1,1744.76,23,Gift Card
1353,5/4/2025,1055,2075,404,3,3122.56,25,Cash
1354,5/4/2025,1104,2056,401,0,1574.16,0,Card
1355,5/4/2025,1062,2070,403,1,30.76,33,EBT
1356,5/4/2025,1012,2023,402,0,2818.62,15,Gift Card
1357,5/4/2025,1167,2044,401,1,560.47,19,Cash
1358,5/4/2025,1008,2085,403,2,0,28,Card
1359,5/4/2025,1022,2006,401,3,990,29,EBT
1360,5/4/2025,1045,2020,403,1,1352.99,12,Gift Card
1361,5/4/2025,1116,2095,403,0,981.58,25,Cash
1362,5/4/2025,1023,2098,403,2,1452.58,33,Card
1363,5/4/2025,1094,2048,401,3,1072.89,3,EBT
1364,5/4/2025,1140,2008,403,3,0,22,Gift Card
1365,5/4/2025,1034,2015,403,2,1079.95,37,Cash
1366,5/4/2025,1134,2052,402,1,1316.27,37,Card
1367,5/4/2025,1156,2007,401,0,1750.17,23,EBT
1368,5/4/2025,1123,2092,403,3,0,32,Gift Card
1369,5/4/2025,1155,2040,403,2,27.63,12,Cash
1370,5/4/2025,1033,2078,404,3,568.04,38,Card
1371,5/4/2025,1126,2023,402,2,2254.9,9,EBT
1372,5/4/2025,1049,2000,401,0,3877.24,19,Gift Card
1373,5/4/2025,1119,2080,401,1,0,18,Cash
1374,5/4/2025,1157,2053,404,0,1830.45,28,Card
1375,5/4/2025,1085,2044,402,0,207.58,19,EBT
1376,5/4/2025,1163,2025,403,2,447.39,21,Gift Card
1377,5/4/2025,1017,2039,403,2,3905.76,21,Cash
1378,5/4/2025,1196,2000,401,2,0,34,Card
1379,5/4/2025,1087,2050,401,1,168.1,15,EBT
1380,5/4/2025,1049,2042,403,3,670.44,31,Gift Card
1381,5/4/2025,1121,2004,402,3,3709,40,Cash
1382,5/4/2025,1039,2080,404,2,665.81,7,Card
1383,5/4/2025,1118,2052,401,2,0,35,EBT
1384,5/4/2025,1144,2092,403,0,1446.63,12,Gift Card
1385,5/4/2025,1053,2073,403,2,1198.63,8,Cash
1386,5/4/2025,1016,2019,403,0,0,7,Card
1387,5/4/2025,1086,2048,402,3,1072.89,19,EBT
1388,5/4/2025,1047,2076,401,2,0,15,Gift Card
1389,5/4/2025,1180,2040,401,2,110.53,35,Cash
1390,5/4/2025,1105,2011,404,1,0,20,Card
1391,5/4/2025,1095,2057,403,1,786.56,39,EBT
1392,5/4/2025,1134,2038,402,0,926.51,21,Gift Card
1393,5/4/2025,1095,2004,402,0,0,36,Cash
1394,5/4/2025,1113,2064,401,3,294.04,24,Card
1395,5/4/2025,1128,2019,402,2,1494.29,1,EBT
1396,5/4/2025,1123,2093,403,2,3023.76,17,Gift Card
1397,5/4/2025,1036,2098,401,1,817.07,21,Cash
1398,5/4/2025,1052,2092,401,3,1928.84,19,Card
1399,5/4/2025,1099,2091,401,0,905.79,31,EBT
1400,5/4/2025,1079,2005,401,2,1715.12,4,Gift Card
1401,5/4/2025,1119,2005,401,2,686.05,23,Cash
1402,5/4/2025,1005,2073,403,1,0,36,Card
1403,5/4/2025,1082,2025,402,2,223.7,2,EBT
1404,5/4/2025,1070,2068,403,3,2460.72,1,Gift Card
1405,5/4/2025,1171,2015,403,1,0,6,Cash
1406,5/4/2025,1040,2035,401,0,899.99,19,Card
1407,5/4/2025,1159,2071,401,1,1660.93,40,EBT
1408,5/4/2025,1138,2044,403,2,0,39,Gift Card
1409,5/4/2025,1036,2090,403,1,0,1,Cash
1410,5/4/2025,1043,2009,403,2,106.1,2,Card
1411,5/4/2025,1138,2056,401,1,944.5,21,EBT
